Date,2BRS_TIT_030A,2BRS_TIT_030B,2BRS_PDIT_030,2BRS_FIT_030,6BRS_PIT_015,SYR13_PIT_001
3/10/2019 3:00,110.42,92.58,1.46,424.27,50.03,42.54
3/10/2019 4:00,110.3,92.09,1.38,423.72,49.97,42.58
3/10/2019 5:00,110.39,93.41,1.35,410.89,49.97,42.62
3/10/2019 6:00,110.38,93.59,1.42,422.77,50.01,42.59
3/10/2019 7:00,110.37,93.56,1.43,425.16,50.01,42.59
3/10/2019 8:00,110.41,93.46,1.4,423.48,50.02,42.62
3/10/2019 9:00,110.42,93.78,1.46,408.09,50.06,42.57
3/10/2019 10:00,110.59,94.08,1.48,420.41,50.02,42.51
3/10/2019 11:00,111.06,94.49,1.48,417.78,49.94,42.46
3/10/2019 12:00,110.8,94.12,1.4,418.56,49.85,42.46
3/10/2019 13:00,110.62,93.52,1.29,412.78,49.8,42.52
3/10/2019 14:00,110.61,92.46,1.09,427.41,49.72,42.62
3/10/2019 15:00,110.52,92.62,1.05,419.24,49.45,42.43
3/10/2019 16:00,110.35,95.22,1.02,418.57,49.71,42.67
3/10/2019 17:00,110.34,96.52,1.07,425.83,49.75,42.66
3/10/2019 18:00,110.28,95.89,1,412.14,49.73,42.71
3/10/2019 19:00,110.35,94.72,1.09,409.04,49.79,42.7
3/10/2019 20:00,110.34,94.61,1.33,415.36,49.94,42.63
3/10/2019 21:00,110.36,94.38,1.42,413.38,50.01,42.59
3/10/2019 22:00,110.34,94.47,1.43,423.92,49.99,42.56
3/10/2019 23:00,110.37,94.09,1.37,421.6,49.97,42.61
3/11/2019 0:00,110.28,93.92,1.37,416.24,49.96,42.6
3/11/2019 1:00,110.35,93.71,1.41,414.65,49.98,42.58
3/11/2019 2:00,110.31,93.54,1.43,427.15,50,42.57
3/11/2019 3:00,110.33,93.47,1.49,422.92,50.04,42.54
3/11/2019 4:00,110.28,93.52,1.5,428.41,50.04,42.51
3/11/2019 5:00,110.27,93.34,1.48,424.35,50.01,42.53
3/11/2019 6:00,110.3,93.09,1.44,413.44,49.98,42.54
3/11/2019 7:00,110.29,93.15,1.44,409.01,49.98,42.54
3/11/2019 8:00,110.29,93.46,1.49,423.12,50.04,42.51
3/11/2019 9:00,110.46,93.63,1.5,428.59,50.02,42.48
3/11/2019 10:00,111.27,94.06,1.47,426.88,49.99,42.52
3/11/2019 11:00,111.24,92.89,1.22,406.74,49.84,42.63
3/11/2019 12:00,111.14,93.86,1.22,402.98,49.81,42.6
3/11/2019 13:00,110.8,94.04,1.19,406.52,49.82,42.64
3/11/2019 14:00,110.67,94.93,1.28,416.66,49.92,42.65
3/11/2019 15:00,110.7,95.37,1.28,420.96,49.94,42.66
3/11/2019 16:00,110.86,97.81,1.28,418.32,49.95,42.67
3/11/2019 17:00,110.83,99.02,1.28,425.59,49.96,42.69
3/11/2019 18:00,110.89,97.68,1.27,416.41,49.98,42.72
3/11/2019 19:00,110.82,96.09,1.38,415,50.04,42.69
3/11/2019 20:00,110.82,95.66,1.49,412.13,50.11,42.65
3/11/2019 21:00,110.79,95.69,1.5,416,50.15,42.61
3/11/2019 22:00,110.82,95.56,1.48,424.34,50.12,42.61
3/11/2019 23:00,110.8,94.98,1.42,420.03,50.06,42.65
3/12/2019 0:00,110.81,94.97,1.42,420.8,50.06,42.66
3/12/2019 1:00,110.81,94.89,1.42,425.53,50.07,42.66
3/12/2019 2:00,110.78,94.78,1.43,414.53,50.07,42.66
3/12/2019 3:00,110.72,94.78,1.46,427.89,50.06,42.62
3/12/2019 4:00,110.77,94.48,1.38,422.91,50.01,42.65
3/12/2019 5:00,110.76,94.49,1.38,416.71,50.01,42.65
3/12/2019 6:00,110.74,94.54,1.38,413.62,50,42.65
3/12/2019 7:00,110.74,94.5,1.37,421.02,50,42.65
3/12/2019 8:00,110.74,94.54,1.37,419.21,49.98,42.64
3/12/2019 9:00,110.83,94.52,1.37,414.41,49.98,42.63
3/12/2019 10:00,110.69,94.5,1.37,420.4,49.97,42.62
3/12/2019 11:00,110.77,94.56,1.37,418.42,49.97,42.62
3/12/2019 12:00,110.7,94.47,1.37,418.2,49.97,42.62
3/12/2019 13:00,110.72,94.75,1.42,413.59,50,42.61
3/12/2019 14:00,110.79,95.01,1.49,428.17,50.03,42.57
3/12/2019 15:00,110.75,94.61,1.46,426.71,50.02,42.58
3/12/2019 16:00,110.7,93.79,1.36,413.21,49.98,42.64
3/12/2019 17:00,110.78,93.66,1.33,420.92,49.96,42.64
3/12/2019 18:00,110.76,93.72,1.36,414.2,50,42.66
3/12/2019 19:00,110.69,93.52,1.48,429.44,50.08,42.61
3/12/2019 20:00,110.65,93.34,1.47,412.95,50.06,42.61
3/12/2019 21:00,110.59,93.24,1.47,416.63,50.05,42.6
3/12/2019 22:00,110.72,93.33,1.47,421.84,50.05,42.6
3/12/2019 23:00,110.69,93.38,1.47,421.58,50.07,42.61
3/13/2019 0:00,110.69,93.29,1.47,417.64,50.07,42.62
3/13/2019 1:00,110.7,93.33,1.47,418.12,50.08,42.63
3/13/2019 2:00,110.69,93.31,1.47,417.9,50.08,42.63
3/13/2019 3:00,110.7,93.01,1.4,415.21,50.05,42.66
3/13/2019 4:00,110.64,93.49,1.5,417.39,50.12,42.61
3/13/2019 5:00,110.65,93.6,1.5,423.22,50.1,42.59
3/13/2019 6:00,110.69,93.18,1.45,421.88,50.06,42.62
3/13/2019 7:00,110.68,93.14,1.45,412.95,50.06,42.63
3/13/2019 8:00,110.61,93.44,1.5,426.64,50.12,42.61
3/13/2019 9:00,110.67,93.46,1.5,423.2,50.12,42.61
3/13/2019 10:00,110.65,93.39,1.47,427.46,50.08,42.62
3/13/2019 11:00,110.62,92.84,1.39,414.44,50.02,42.65
3/13/2019 12:00,110.65,93.38,1.49,424.55,50.08,42.62
3/13/2019 13:00,110.68,93.43,1.49,420.38,50.08,42.61
3/13/2019 14:00,110.71,93.25,1.46,429.4,50.05,42.61
3/13/2019 15:00,110.65,92.74,1.33,410.99,49.98,42.67
3/13/2019 16:00,110.69,92.83,1.35,411.27,50,42.66
3/13/2019 17:00,110.76,93.22,1.41,409.91,50.03,42.64
3/13/2019 18:00,110.7,93.11,1.41,413.41,50.05,42.65
3/13/2019 19:00,110.71,93.09,1.44,409.24,50.07,42.65
3/13/2019 20:00,110.68,93.32,1.48,420.54,50.06,42.61
3/13/2019 21:00,110.69,93.15,1.46,424.48,50.04,42.61
3/13/2019 22:00,110.72,92.89,1.41,412.12,50.02,42.63
3/13/2019 23:00,110.7,92.9,1.41,409.21,50.04,42.65
3/14/2019 0:00,110.76,93.01,1.47,412.57,50.06,42.62
3/14/2019 1:00,110.69,93.12,1.48,407.79,50.08,42.61
3/14/2019 2:00,110.69,93.72,1.5,428.32,50.16,42.53
3/14/2019 3:00,110.68,93.49,1.49,424.51,50.14,42.56
3/14/2019 4:00,110.7,93.04,1.48,409.87,50.09,42.61
3/14/2019 5:00,110.79,93.44,1.5,422.89,50.13,42.58
3/14/2019 6:00,110.69,93.33,1.5,424.21,50.13,42.58
3/14/2019 7:00,110.73,93.42,1.5,424.31,50.13,42.58
3/14/2019 8:00,110.61,93.33,1.5,426.81,50.11,42.56
3/14/2019 9:00,110.7,93.41,1.5,426.89,50.11,42.56
3/14/2019 10:00,110.71,93.43,1.5,419.68,50.11,42.56
3/14/2019 11:00,110.7,93.39,1.5,413.84,50.12,42.56
3/14/2019 12:00,110.75,93.45,1.5,416.17,50.11,42.56
3/14/2019 13:00,110.69,93.7,1.5,414.76,50.13,42.53
3/14/2019 14:00,110.72,93.96,1.5,423.67,50.14,42.49
3/14/2019 15:00,110.88,104.27,0.71,132.21,49.7,42.88
3/14/2019 16:00,110.53,109.75,0.02,1.81,49.45,43.25
3/14/2019 17:00,110.21,109.36,0.02,2.13,49.5,43.32
3/14/2019 18:00,110.83,109.64,0.02,1.94,49.62,43.42
3/14/2019 19:00,110.81,110.06,0.02,1.89,49.66,43.46
3/14/2019 20:00,110.85,110.12,0.02,1.79,49.68,43.48
3/14/2019 21:00,110.89,110.18,0.02,2.16,49.67,43.48
3/14/2019 22:00,110.83,110.14,0.02,2.19,49.67,43.48
3/14/2019 23:00,110.85,110.16,0.02,2.06,49.66,43.47
3/15/2019 0:00,110.85,110.18,0.02,2.12,49.64,43.45
3/15/2019 1:00,110.82,110.19,0.02,2.29,49.63,43.44
3/15/2019 2:00,110.85,110.21,0.02,2.28,49.62,43.44
3/15/2019 3:00,110.81,110.21,0.02,2.08,49.63,43.45
3/15/2019 4:00,110.86,110.19,0.02,2.28,49.65,43.46
3/15/2019 5:00,110.83,110.15,0.02,2.26,49.66,43.47
3/15/2019 6:00,110.84,110.18,0.02,42.78,49.65,43.46
3/15/2019 7:00,110.82,110.14,0.02,2.21,49.65,43.47
3/15/2019 8:00,110.66,110.03,0.02,1.92,49.66,43.48
3/15/2019 9:00,110.49,109.95,0.02,2.21,49.66,43.48
3/15/2019 10:00,110.66,109.91,0.02,2.19,49.68,43.49
3/15/2019 11:00,110.71,110,0.02,1.89,49.69,43.5
3/15/2019 12:00,110.73,110.09,0.25,115.52,49.91,43.37
3/15/2019 13:00,111.23,95.08,0.71,599.98,50.01,42.98
3/15/2019 14:00,111.11,96.71,0.94,583.62,49.91,42.82
3/15/2019 15:00,111.34,94.9,0.63,438.88,49.73,42.9
3/15/2019 16:00,111.1,94.31,0.69,449.25,49.84,42.96
3/15/2019 17:00,111.37,93.86,0.68,437.37,49.82,42.96
3/15/2019 18:00,111.15,93.28,0.7,439.53,49.82,42.94
3/15/2019 19:00,110.88,92.99,0.75,444.43,49.79,42.88
3/15/2019 20:00,110.45,92.69,0.77,443.97,49.8,42.86
3/15/2019 21:00,110.44,92.45,0.75,454.68,49.78,42.86
3/15/2019 22:00,110.5,92.33,0.75,448.46,49.78,42.86
3/15/2019 23:00,110.52,92.6,0.79,449.97,49.78,42.83
3/16/2019 0:00,110.52,92.51,0.78,450.08,49.78,42.84
3/16/2019 1:00,110.55,92.4,0.77,449.7,49.76,42.83
3/16/2019 2:00,110.51,92.36,0.77,445.74,49.76,42.83
3/16/2019 3:00,110.58,92.4,0.78,440.67,49.77,42.84
3/16/2019 4:00,110.55,92.29,0.78,440.75,49.79,42.86
3/16/2019 5:00,110.6,92.25,0.83,448.12,49.83,42.85
3/16/2019 6:00,110.53,92.15,0.87,448.91,49.86,42.84
3/16/2019 7:00,110.6,92.33,0.92,454.72,49.88,42.82
3/16/2019 8:00,110.57,91.99,0.88,444.87,49.87,42.84
3/16/2019 9:00,110.62,92.47,0.93,455.66,49.87,42.81
3/16/2019 10:00,110.51,92.81,0.93,458.2,49.84,42.79
3/16/2019 11:00,110.57,93.5,0.82,452.47,49.79,42.83
3/16/2019 12:00,110.59,94.23,0.79,452.78,49.75,42.83
3/16/2019 13:00,110.71,94.34,0.79,452.07,49.77,42.85
3/16/2019 14:00,110.74,94.46,0.8,446.18,49.81,42.87
3/16/2019 15:00,110.71,94.74,0.84,450.52,49.83,42.87
3/16/2019 16:00,110.84,93.44,0.84,456.38,49.82,42.85
3/16/2019 17:00,110.88,93.08,0.79,453.23,49.77,42.85
3/16/2019 18:00,110.82,92.7,0.75,443.97,49.75,42.87
3/16/2019 19:00,110.8,92.9,0.87,439.43,49.84,42.85
3/16/2019 20:00,110.84,92.74,0.93,445.56,49.88,42.83
3/16/2019 21:00,110.84,93.24,0.93,456.33,49.87,42.82
3/16/2019 22:00,110.75,93.03,0.9,449.65,49.86,42.83
3/16/2019 23:00,110.75,93.16,0.93,457.84,49.85,42.81
3/17/2019 0:00,110.79,93.18,0.93,451.95,49.86,42.81
3/17/2019 1:00,110.79,93.06,0.93,446.53,49.86,42.82
3/17/2019 2:00,110.75,93.06,0.93,444.91,49.86,42.82
3/17/2019 3:00,110.76,93.05,0.93,449.57,49.87,42.83
3/17/2019 4:00,110.84,93.08,0.94,444.18,49.89,42.84
3/17/2019 5:00,110.77,93.1,0.96,446.71,49.91,42.85
3/17/2019 6:00,110.82,93.15,0.96,453.7,49.92,42.86
3/17/2019 7:00,110.8,93.14,0.96,441.91,49.92,42.86
3/17/2019 8:00,110.76,93.13,0.98,449.61,49.94,42.87
3/17/2019 9:00,110.84,93.49,1.02,456.61,49.94,42.83
3/17/2019 10:00,110.82,93.56,1.02,451.75,49.9,42.8
3/17/2019 11:00,110.82,93.79,0.92,447.41,49.83,42.82
3/17/2019 12:00,110.98,94.75,0.95,448.24,49.82,42.78
3/17/2019 13:00,111.13,94.78,0.95,452.91,49.8,42.77
3/17/2019 14:00,111.15,93.31,0.78,452.79,49.76,42.88
3/17/2019 15:00,111.22,92.8,0.7,449.43,49.73,42.91
3/17/2019 16:00,110.94,92.49,0.68,444.3,49.72,42.92
3/17/2019 17:00,110.76,92.41,0.68,454.47,49.72,42.93
3/17/2019 18:00,110.83,92.5,0.68,457.54,49.72,42.93
3/17/2019 19:00,110.93,92.8,0.72,446.81,49.77,42.95
3/17/2019 20:00,110.92,94.35,0.95,443.61,49.94,42.91
3/17/2019 21:00,110.9,94.06,1.01,448.89,49.98,42.88
3/17/2019 22:00,110.93,93.73,1.01,451.89,49.96,42.87
3/17/2019 23:00,110.93,93.66,1.01,457.08,49.95,42.86
3/18/2019 0:00,110.96,93.53,0.92,443.1,49.92,42.9
3/18/2019 1:00,110.93,94.19,0.96,439.13,49.95,42.9
3/18/2019 2:00,110.91,94.54,1.03,447.43,49.99,42.88
3/18/2019 3:00,110.94,94.54,1.04,441.74,50,42.89
3/18/2019 4:00,110.9,94.29,1.01,458.53,49.98,42.89
3/18/2019 5:00,110.9,94.28,1.01,447.98,49.99,42.9
3/18/2019 6:00,110.97,94.17,0.98,443.76,49.97,42.91
3/18/2019 7:00,110.89,94.38,1.03,449.76,50,42.9
3/18/2019 8:00,110.88,94.36,1.03,446.49,50.01,42.9
3/18/2019 9:00,110.95,94.49,1.04,451.95,49.98,42.87
3/18/2019 10:00,110.89,94.59,1.06,447.45,49.96,42.84
3/18/2019 11:00,111.14,93.99,0.91,447.91,49.86,42.87
3/18/2019 12:00,111.12,93.99,0.88,442.24,49.77,42.82
3/18/2019 13:00,111.2,93.79,0.93,445.21,49.78,42.79
3/18/2019 14:00,111.21,93.66,0.93,449.13,49.81,42.8
3/18/2019 15:00,111.19,93.53,0.9,453.14,49.8,42.82
3/18/2019 16:00,111.24,93,0.75,447.04,49.72,42.88
3/18/2019 17:00,111.2,93.6,0.78,450.12,49.74,42.88
3/18/2019 18:00,111.3,93.78,0.8,446.7,49.74,42.87
3/18/2019 19:00,111.17,94.03,0.86,438.94,49.8,42.87
3/18/2019 20:00,111.21,94.28,0.99,448.26,49.9,42.86
3/18/2019 21:00,111.11,95,0.99,444.62,49.9,42.86
3/18/2019 22:00,111.01,95.43,0.99,446.55,49.94,42.9
3/18/2019 23:00,110.9,95.61,1.04,441.03,49.98,42.89
3/19/2019 0:00,110.95,95.85,1.08,449.55,50,42.87
3/19/2019 1:00,110.97,95.33,1,441.61,49.96,42.9
3/19/2019 2:00,110.94,95.29,1,444.25,49.98,42.92
3/19/2019 3:00,111.05,95.29,1,437.51,49.97,42.92
3/19/2019 4:00,111.13,95.51,1.05,441.58,50,42.9
3/19/2019 5:00,111.14,95.61,1.07,455.14,50.01,42.88
3/19/2019 6:00,111.21,95.44,1.05,448.1,49.99,42.89
3/19/2019 7:00,111.16,95.21,1.06,449,50.01,42.89
3/19/2019 8:00,111.15,95,1.06,445.91,50,42.89
3/19/2019 9:00,110.95,94.28,1.06,451.46,49.98,42.87
3/19/2019 10:00,111.08,93.68,0.98,447.08,49.91,42.86
3/19/2019 11:00,111.18,93.58,0.94,443.24,49.86,42.86
3/19/2019 12:00,111.19,93.52,0.9,449.85,49.81,42.85
3/19/2019 13:00,111.13,93.53,0.88,438.96,49.81,42.86
3/19/2019 14:00,111.16,93.78,0.92,444.17,49.85,42.87
3/19/2019 15:00,111.17,93.89,0.92,457.62,49.84,42.86
3/19/2019 16:00,111.18,93.27,0.83,437.43,49.81,42.9
3/19/2019 17:00,111.03,93.65,0.9,445.02,49.85,42.89
3/19/2019 18:00,111.08,93.53,0.89,448.21,49.82,42.88
3/19/2019 19:00,111.05,93.78,0.92,437.59,49.87,42.89
3/19/2019 20:00,111.14,94.4,1.02,439.05,49.96,42.89
3/19/2019 21:00,111.07,94.49,1.05,452.54,50,42.89
3/19/2019 22:00,111.03,94.12,1.06,448.32,50.02,42.91
3/19/2019 23:00,111.09,94.35,1.12,449.86,50.04,42.87
3/20/2019 0:00,111.08,94.46,1.13,458.71,50.03,42.86
3/20/2019 1:00,111.06,95.02,1.13,457.2,50.03,42.86
3/20/2019 2:00,111.06,94.99,1.13,452.5,50.04,42.87
3/20/2019 3:00,111.05,94.98,1.13,449.82,50.04,42.87
3/20/2019 4:00,110.97,94.92,1.13,443.36,50.04,42.86
3/20/2019 5:00,111.08,94.91,1.13,447.51,50.02,42.85
3/20/2019 6:00,111.2,95.01,1.13,442.1,50.03,42.86
3/20/2019 7:00,111.19,95.03,1.16,453.45,50.04,42.85
3/20/2019 8:00,111.21,95.08,1.16,454.79,50.03,42.84
3/20/2019 9:00,111.22,95.08,1.16,455.7,50,42.81
3/20/2019 10:00,111.16,94.87,1.11,455.99,49.95,42.81
3/20/2019 11:00,111.28,94.43,1,448.9,49.88,42.84
3/20/2019 12:00,111.2,94.31,0.97,445.97,49.86,42.84
3/20/2019 13:00,111.15,94.62,1.03,457.86,49.88,42.82
3/20/2019 14:00,111.16,94.59,1.01,460.13,49.89,42.83
3/20/2019 15:00,111.03,93.94,0.91,446.06,49.86,42.89
3/20/2019 16:00,111.06,94.06,0.91,445.98,49.85,42.89
3/20/2019 17:00,111.1,94.61,1.01,450.49,49.91,42.86
3/20/2019 18:00,111.08,94.74,1.03,443.85,49.94,42.87
3/20/2019 19:00,111.06,95.13,1.12,451.2,50.02,42.86
3/20/2019 20:00,111.11,95.02,1.09,453.38,50.03,42.89
3/20/2019 21:00,111.17,94.87,1.07,445.22,50.04,42.91
3/20/2019 22:00,111.09,94.52,1.1,442.21,50.03,42.89
3/20/2019 23:00,111.12,94.55,1.13,451.93,50.03,42.87
3/21/2019 0:00,111.02,94.53,1.13,440.75,50.05,42.88
3/21/2019 1:00,111.2,95.79,1.17,442.34,50.06,42.86
3/21/2019 2:00,111.18,96.03,1.2,450.26,50.06,42.84
3/21/2019 3:00,111.23,96.07,1.2,453.8,50.06,42.84
3/21/2019 4:00,111.2,95.98,1.2,445.51,50.06,42.84
3/21/2019 5:00,111.22,96,1.2,443.71,50.06,42.84
3/21/2019 6:00,111.18,95.92,1.2,446.71,50.06,42.84
3/21/2019 7:00,111.24,96.18,1.26,453.49,50.08,42.81
3/21/2019 8:00,111.19,95.75,1.19,447.45,50.05,42.84
3/21/2019 9:00,111.07,95.92,1.22,446.32,50.07,42.83
3/21/2019 10:00,111.01,95.81,1.22,453.56,50.05,42.81
3/21/2019 11:00,111.05,95.62,1.15,448.52,50,42.83
3/21/2019 12:00,111.05,95.56,1.13,455.88,49.97,42.82
3/21/2019 13:00,111.17,94.73,1.06,454.32,49.92,42.83
3/21/2019 14:00,111.23,94.36,0.99,441.62,49.88,42.86
3/21/2019 15:00,111.17,94.66,1.03,441.44,49.91,42.85
3/21/2019 16:00,111.2,95.14,1.11,457.9,49.95,42.82
3/21/2019 17:00,111.15,94.94,1.06,454.89,49.93,42.84
3/21/2019 18:00,111.22,95.02,1.08,447.38,49.96,42.85
3/21/2019 19:00,111.21,95.16,1.11,455.28,49.99,42.86
3/21/2019 20:00,111.18,95.18,1.11,447.69,50.01,42.87
3/21/2019 21:00,111.19,95.3,1.18,440.67,50.05,42.85
3/21/2019 22:00,111.21,95.14,1.24,444.2,50.05,42.81
3/21/2019 23:00,111.17,95.75,1.27,446.22,50.07,42.79
3/22/2019 0:00,111.23,96.77,1.27,445.86,50.08,42.81
3/22/2019 1:00,111.19,96.83,1.3,447.24,50.11,42.8
3/22/2019 2:00,111.18,96.64,1.26,438.78,50.09,42.82
3/22/2019 3:00,111.18,96.93,1.34,451.16,50.13,42.78
3/22/2019 4:00,111.17,97.04,1.36,456.68,50.14,42.78
3/22/2019 5:00,111.14,96.43,1.25,420.41,50.09,42.83
3/22/2019 6:00,111.21,96.51,1.26,429.64,50.1,42.83
3/22/2019 7:00,111.13,96.35,1.24,430.64,50.1,42.84
3/22/2019 8:00,111.12,96.3,1.22,425.82,50.07,42.83
3/22/2019 9:00,111.23,96.33,1.22,418.8,50.03,42.8
3/22/2019 10:00,111.16,95.88,1.13,421.16,49.98,42.83
3/22/2019 11:00,111.14,95.98,1.11,432.48,49.96,42.83
3/22/2019 12:00,111.19,95.55,1.03,418.88,49.88,42.83
3/22/2019 13:00,111.21,95.77,1.06,430.42,49.93,42.84
3/22/2019 14:00,111.22,95.59,0.94,433.66,49.89,42.9
3/22/2019 15:00,111.15,96.4,0.89,418.52,49.86,42.93
3/22/2019 16:00,111.19,101.31,0.95,426.07,49.91,42.93
3/22/2019 17:00,111.15,97.1,0.9,432.45,49.89,42.96
3/22/2019 18:00,111.18,96.13,0.92,416.94,49.87,42.92
3/22/2019 19:00,111.22,95.04,0.98,417.12,49.92,42.92
3/22/2019 20:00,111.19,94.66,1.07,418.74,49.99,42.89
3/22/2019 21:00,111.25,96.08,1.15,419.54,50.02,42.85
3/22/2019 22:00,111.21,96.26,1.16,425.07,50.04,42.87
3/22/2019 23:00,111.18,96.41,1.2,415.74,50.07,42.86
3/23/2019 0:00,111.19,96.5,1.23,418.41,50.1,42.86
3/23/2019 1:00,111.21,96.74,1.3,431.17,50.12,42.82
3/23/2019 2:00,111.17,96.47,1.25,426.58,50.11,42.84
3/23/2019 3:00,111.16,96.35,1.24,420.71,50.11,42.86
3/23/2019 4:00,111.15,96.48,1.28,423.04,50.11,42.83
3/23/2019 5:00,111.16,96.6,1.3,434.47,50.11,42.82
3/23/2019 6:00,111.2,96.22,1.21,413.39,50.08,42.86
3/23/2019 7:00,111.15,96.37,1.26,422.16,50.12,42.86
3/23/2019 8:00,111.2,96.44,1.27,420.04,50.11,42.85
3/23/2019 9:00,111.22,96.43,1.26,422.17,50.09,42.83
3/23/2019 10:00,110.97,96.34,1.26,426.44,50.03,42.78
3/23/2019 11:00,111.12,96.08,1.18,428.08,49.92,42.76
3/23/2019 12:00,111.28,95.69,1.02,430.65,49.86,42.82
3/23/2019 13:00,111.27,95.23,0.9,430.24,49.86,42.93
3/23/2019 14:00,111.06,95.53,0.85,423.92,49.86,42.96
3/23/2019 15:00,111.21,97.06,0.91,425.62,49.85,42.92
3/23/2019 16:00,111.22,98.35,0.89,428.87,49.87,42.96
3/23/2019 17:00,111.23,96.5,0.84,416.24,49.86,42.99
3/23/2019 18:00,111.31,96.66,0.87,425.56,49.88,42.99
3/23/2019 19:00,111.23,97.01,0.94,414.58,49.96,42.99
3/23/2019 20:00,111.25,97.77,1.08,414.59,50.1,43
3/23/2019 21:00,111.18,97.77,1.09,414.57,50.12,43.01
3/23/2019 22:00,111.2,97.39,1.09,410.02,50.1,42.99
3/23/2019 23:00,111.16,97.8,1.2,423.13,50.15,42.96
3/24/2019 0:00,111.19,97.61,1.16,427.59,50.12,42.95
3/24/2019 1:00,110.97,97.48,1.19,420.65,50.09,42.9
3/24/2019 2:00,110.59,96.91,1.21,430.65,50.08,42.86
3/24/2019 3:00,110.28,96.24,1.22,423.23,50.08,42.86
3/24/2019 4:00,110.8,96.42,1.26,421.93,50.08,42.82
3/24/2019 5:00,110.91,96.02,1.26,428.15,50.08,42.81
3/24/2019 6:00,110.97,95.81,1.26,432.33,50.05,42.8
3/24/2019 7:00,110.89,95.54,1.26,429.58,50.05,42.8
3/24/2019 8:00,110.88,95.31,1.26,425.31,50.04,42.79
3/24/2019 9:00,111,95.46,1.26,432.27,50,42.76
3/24/2019 10:00,110.9,95.12,1.2,425.03,49.96,42.78
3/24/2019 11:00,110.95,94.98,1.16,421.8,49.94,42.8
3/24/2019 12:00,110.92,95.09,1.19,427.4,49.92,42.76
3/24/2019 13:00,110.9,94.89,1.12,425.84,49.9,42.79
3/24/2019 14:00,110.99,94.77,1.07,423.81,49.91,42.83
3/24/2019 15:00,110.95,94.89,1.08,431.43,49.92,42.83
3/24/2019 16:00,110.94,94.72,0.98,419.25,49.86,42.87
3/24/2019 17:00,110.88,95.79,1.11,435.54,49.91,42.81
3/24/2019 18:00,110.81,94.78,0.92,417.78,49.84,42.9
3/24/2019 19:00,110.81,94.95,0.96,415.6,49.89,42.91
3/24/2019 20:00,110.64,95.04,1.13,418.5,50.02,42.88
3/24/2019 21:00,110.67,94.54,1.16,416.44,50.03,42.87
3/24/2019 22:00,110.65,94.9,1.16,419.51,50.05,42.87
3/24/2019 23:00,110.69,94.88,1.17,412.82,50.08,42.89
3/25/2019 0:00,110.69,95.23,1.26,418.26,50.13,42.87
3/25/2019 1:00,110.64,95.19,1.26,428.47,50.11,42.85
3/25/2019 2:00,110.74,95.22,1.26,419,50.12,42.86
3/25/2019 3:00,110.79,95.11,1.26,424.4,50.13,42.86
3/25/2019 4:00,111.1,95.32,1.26,417.49,50.11,42.85
3/25/2019 5:00,110.89,95.31,1.3,420.83,50.14,42.84
3/25/2019 6:00,112.65,99.57,0.03,12.85,45.95,40.34
3/25/2019 7:00,110.13,97.71,0.01,1.55,48.16,42.27
3/25/2019 8:00,108.82,89.62,0.19,107.7,49.23,43.15
3/25/2019 9:00,109.74,92.37,0.07,573.65,49.28,43.2
3/25/2019 10:00,109.54,99.07,0,1.82,49.33,43.26
3/25/2019 11:00,110.24,99.46,0,1.82,49.36,43.3
3/25/2019 12:00,110.97,99.42,0,1.78,49.27,43.23
3/25/2019 13:00,111.48,99.3,0,1.76,49.28,43.26
3/25/2019 14:00,111.44,91.2,0,1.6,49.37,43.35
3/25/2019 15:00,111.35,87.32,0,1.9,49.4,43.36
3/25/2019 16:00,111.36,87.21,0,1.89,49.38,43.36
3/25/2019 17:00,111.34,87,0,2.05,49.38,43.36
3/25/2019 18:00,111.33,83.03,0,1.69,49.4,43.38
3/25/2019 19:00,111.36,82.92,0,1.77,49.42,43.4
3/25/2019 20:00,111.39,67.22,0,2.04,49.47,43.44
3/25/2019 21:00,111.33,70.36,0,1.98,49.5,43.47
3/25/2019 22:00,111.39,61.38,0,1.76,49.52,43.49
3/25/2019 23:00,111.36,58.45,0,1.71,49.51,43.48
3/26/2019 0:00,111.33,57.74,0,2.23,49.5,43.47
3/26/2019 1:00,111.29,56.3,0,1.79,49.4,43.39
3/26/2019 2:00,111.37,59.71,0,2.02,49.49,43.46
3/26/2019 3:00,111.35,62.18,0,1.71,49.5,43.47
3/26/2019 4:00,111.33,67.26,0,1.96,49.5,43.47
3/26/2019 5:00,111.39,60.21,0,1.83,49.53,43.49
3/26/2019 6:00,111.34,54.54,0,1.9,49.54,43.51
3/26/2019 7:00,111.32,54.22,0,1.72,49.54,43.51
3/26/2019 8:00,111.32,61.64,0,1.92,49.54,43.51
3/26/2019 9:00,111.36,62.89,0,2.08,49.52,43.5
3/26/2019 10:00,111.3,57,0,1.8,49.48,43.46
3/26/2019 11:00,111.35,58.63,0,1.72,49.47,43.46
3/26/2019 12:00,111.31,60.79,0,1.57,49.48,43.47
3/26/2019 13:00,111.34,59.67,0,1.77,49.51,43.48
3/26/2019 14:00,111.27,58.67,0,2,49.49,43.47
3/26/2019 15:00,111.22,55.14,0,2.33,49.48,43.46
3/26/2019 16:00,111.31,54.66,0,1.99,49.45,43.44
3/26/2019 17:00,111.37,59.36,0,2.08,49.45,43.45
3/26/2019 18:00,111.37,52.86,0,1.95,49.47,43.46
3/26/2019 19:00,111.35,52.18,0,2.17,49.53,43.51
